Rank,Title,Username,Rating,Score,Performance,Team
2138,,osamaalshami,1611,2,1199,
2139,,White_Owl_X,1156,2,1195,
2140,,Cost2Be3,1585,2,1189,
2141,,Andrea_R_2022,1278,2,1183,
2142,,k1rkassan,1545,2,1173,
2143,,Warandpeace617,1356,2,1164,
2144,,mejoresnohay,1134,2,1161,
2145,,anshuljain,1571,2,1148,
2146,,felipe-leiva,1594,2,1147,
2147,,RastMan,1308,2,1145,
2148,,aaryankarnati,1140,2,1144,
2149,,ceylinchesss,1017,2,1133,
2150,,Kaankaradeniz-02,895,2,1117,
2151,,yahia107,1628,2,1115,
2152,,fatguyinalittleboat,1504,2,1113,
2153,,A4B7A8D1,1066,2,1109,
2154,,bet009,1134,2,1089,
2155,,SafeHandsomeShip,1271,2,1081,
2156,,Renzo18653,1196,2,1071,
2157,,MightBeBadAtChess,1350,2,1057,
2158,,michell3,984,2,947,
2159,,snesh,1440,2,933,
2160,,znemelk,2116,1,2188,
2161,,redhorse9,2164,1,2183,
2162,,ArmChess781955,2182,1,2164,
2163,,just-allie,2135,1,2133,
2164,,MaksPavlyk2012,2005,1,2109,
2165,,yusint7777,1971,1,1996,
2166,,SacrificialNinja101,2296,1,1963,
2167,,Straw_Garry,1798,1,1955,
2168,,pierrethebear,1876,1,1931,
2169,,Algentas,2119,1,1921,
2170,,DarkSchadow24,1964,1,1913,
2171,,Orange75,1907,1,1875,
2172,,ARNAB_MALLICK1234,1927,1,1875,
2173,,CrisanMihai7,1825,1,1836,
2174,,MR_JOHN887,1835,1,1822,
2175,,ProFan90,1654,1,1802,
2176,,ireddy012,1814,1,1794,
2177,,Knieggau,1809,1,1774,
2178,,Samahsb,1953,1,1766,
2179,,Carlsen_2018,2004,1,1759,
2180,,Maestro1998,1708,1,1740,
2181,,Mastro_Champ,1653,1,1737,
2182,,Blackeaglegny,1769,1,1724,
2183,,IQof5,1462,1,1714,
2184,,grosmasters16,2089,1,1706,
2185,,Tani888,1430,1,1692,
2186,,Cotopus,1801,1,1689,
2187,,Kaushik111,1927,1,1687,
2188,,Tymosha11111,1402,1,1680,
2189,,JamesL888,1627,1,1675,
2190,,VelociraptorE,1724,1,1670,
2191,,daniel3242,1996,1,1656,
2192,,roma20055,2003,1,1653,
2193,,Hulscher1979,2256,1,1653,
2194,,Icandoallthings,1767,1,1652,
2195,,soccerfreak1213,1676,1,1625,
2196,,ThaboDaniel,1676,1,1620,
2197,,AlfredoDavis,1883,1,1619,
2198,,AmanAyaan,1603,1,1617,
2199,,RuslanBear,1841,1,1605,
2200,,manu52,1762,1,1587,
2201,,hakbou,1968,1,1583,
2202,,sudhanshumishra9625,1952,1,1580,
2203,,flash-matias,1605,1,1569,
2204,,nikkon24,1520,1,1554,
2205,,servenda,1991,1,1546,
2206,,mateo869,1135,1,1518,
2207,,koyob,1620,1,1491,
2208,,KadirSaygili,1501,1,1486,
2209,,AwesomePlayerNot,1261,1,1464,
2210,,mihalos,1471,1,1459,
2211,,Vihaan_wces3,1314,1,1442,
2212,,fzrezaee,1738,1,1437,
2213,,Nez78,1247,1,1412,
2214,,Joantarah,1479,1,1409,
2215,,aadya0601,1667,1,1388,
2216,,EULER-ADS,1539,1,1377,
2217,,TymurBytko,1363,1,1365,
2218,,Svjatoslav777,1834,1,1362,
2219,,Opantaloho,1464,1,1314,
2220,,Dmitri1985,1264,1,1292,
2221,,Lusanda2c,1316,1,1278,
2222,,npc17,1319,1,1272,
2223,,OSAWUOT2012,1839,1,1261,
2224,,Jusva76,1392,1,1239,
2225,,kirill24012014,1449,1,1172,
2226,,ElaElyse92,849,1,1089,
2227,,Kneeburglar,1206,1,1082,
2228,,usta26,1402,1,960,
2229,IM,mysterious_expert,2700,0,,
2230,,Edib11,1592,0,2585,
2231,FM,Ragehunter,2579,0,,
2232,,sarmadchess04062008,2233,0,2489,
2233,,JormungandrA,2472,0,,
2234,,maco2015,2446,0,,
2235,,Eleorema,2411,0,,
2236,,Darkest_Moment,2410,0,,
2237,,tarikanwar,2403,0,,
2238,,Georgian_Psycho,2379,0,,
2239,,Kholpilova,2321,0,,
2240,,Ybruzon76,2311,0,,
2241,,MainakM,2611,0,2285,
2242,,Lorista,2274,0,,
2243,,DaniyarLatypov2008,2224,0,,
2244,,ZatteWilly,2196,0,,
2245,,Tami_2006,2192,0,,
2246,,Kuznetsov_Daniil,2173,0,,
2247,,Guzanul2punct0,2165,0,,
2248,,airat23,2157,0,,
2249,,Kingcrusher4000x3,2155,0,,
2250,,Malfervic,2155,0,,
2251,,santoshsahu,2140,0,,
2252,,Nb1-z2,2138,0,,
2253,,Riteshkautkar,2135,0,,
2254,,daryn001,2131,0,,
2255,,Ruthlesslayer,2128,0,,
2256,,AntoniBangun,2127,0,,
2257,,Felix_bn,2124,0,,
2258,,Jzjxjjda,2118,0,,
2259,,beginner_1,2109,0,,
2260,,parthz2003,2106,0,,
2261,,cinard,2093,0,,
2262,,nightowl26,2091,0,,
2263,,om038,2242,0,2089,
2264,,alexandr1975,2088,0,,
2265,,Peondedamiano,2077,0,,
2266,,lk-kheir,2073,0,,
2267,,BeethovenWasDeaf,2071,0,,
2268,,al_rachaman,2068,0,,
2269,,Erfan89,2055,0,,
2270,,i_kill_ants,2043,0,,
2271,,LaRausu,2029,0,,
2272,,MovingRock,2017,0,,
2273,,Chesspro2017,2015,0,,
2274,,Tedrhuyagonall,2010,0,,
2275,,Jagdish2030,2009,0,,
2276,,dampooo,2512,0,2008,
2277,,RealGuyBestGuy,1998,0,,
2278,,tsaros_84,1991,0,,
2279,,Petrovdan,1989,0,,
2280,,iustinV,1983,0,,
2281,,harf123_harf123_h,1969,0,,
2282,,RabbiJ,1968,0,,
2283,,maheshenator,1968,0,,
2284,,nikunj321,1967,0,,
2285,,kaseke111,1964,0,,
2286,,aminbayani,1962,0,,
2287,,Apollochess999,1958,0,,
2288,,VictorL40000,1958,0,,
2289,,ADRICHLUZA11,1956,0,,
2290,,landecritos,1956,0,,
2291,,choche,1951,0,,
2292,,halchal95,1947,0,,
2293,,Sampi133,2418,0,1943,
2294,,IzRaCo,2099,0,1942,
2295,,Dr-Mabuza,1931,0,,
2296,,B16Patterson,1930,0,,
2297,,Graceserd,1832,0,1929,
2298,,dawit13,1916,0,,
2299,,ZilongOp,1915,0,,
2300,,Future_GrandmasterTR,1915,0,,
2301,,akfearel,1912,0,,
2302,,m_patra_chess,1910,0,,
2303,,hadyasaad69,1906,0,,
2304,,nano_putian,1903,0,,
2305,,RingsXV1244,1901,0,,
2306,,kasparoze,1759,0,1894,
2307,,mdvector,1894,0,,
2308,,sebastianmauro,1885,0,,
2309,,rezamirshafiee,2183,0,1879,
2310,,SergogaY,1870,0,,
2311,,kentokentokarameboli,1862,0,,
2312,,njeriiii,1859,0,,
2313,,just4Rad,1854,0,,
2314,,Vlad_95,2360,0,1853,
2315,,mohmedsyd,1851,0,,
2316,,MO6060,1851,0,,
2317,,Rubi_Rot,2184,0,1847,
2318,,basmans41,1846,0,,
2319,,Syzdykov_Sabir,2313,0,1841,
2320,,koszul,1834,0,,
2321,,lemon53,1834,0,,
2322,,Dr_penguin745,2293,0,1827,
2323,,BioTechMan,1826,0,,
2324,,ocintzy,1824,0,,
2325,,Shonmaniac2020,1823,0,,
2326,,easternstrung,1821,0,,
2327,,erdfcv2022,1820,0,,
2328,,KARIM172,1819,0,,
2329,,Abdullah_J_AZ,1812,0,,
2330,,xumuto_24,1810,0,,
2331,,Mehradtabatabaee89,1809,0,,
2332,,Chess_Is_A_Master,1806,0,,
2333,,prs_2016,1806,0,,
2334,,YAS1977,1585,0,1805,
2335,,adonaiadan,1800,0,,
2336,,loyy3,1792,0,,
2337,,Sattor_uz,1792,0,,
2338,,krokegovski,1792,0,,
2339,,EvermindDestroyer,1788,0,,
2340,,JabbaTheMutt,1784,0,,
2341,,Mardankbooti,2230,0,1775,
2342,,PrathameshM,1774,0,,
2343,,DimaUkr,1710,0,1773,
2344,,net9lev,2103,0,1772,
2345,,jwinnfield,2125,0,1770,
2346,,leonid_1954,2225,0,1769,
2347,,Barlog,2029,0,1759,
2348,,jabf001,2308,0,1750,
2349,,Narendra23_T-19,2223,0,1737,
2350,,Castelmagnos,1737,0,,
2351,,rootski,1767,0,1733,
2352,,panchitooo,2018,0,1732,
2353,,TS501832,1729,0,,
2354,,iman1802,1728,0,,
2355,,HankCob,1727,0,,
2356,,David1908,2078,0,1724,
2357,,Lunatik20,1722,0,,
2358,,categoricalset,1980,0,1720,
2359,,Matlatoo3,1719,0,,
2360,,ACLARET,1718,0,,
2361,,ensar-simsek,2220,0,1717,
2362,,Akiba12506,1717,0,,
2363,,kundankumar2005,1716,0,,
2364,,Keresch,2205,0,1713,
2365,,DRLAFARZE,2257,0,1705,
2366,,aibek_765,2296,0,1696,
2367,,Litmanen101,1912,0,1696,
2368,,Dex1t3r,1692,0,1695,
2369,,pantoffel,1695,0,,
2370,,MichumAnthonyUayan,2168,0,1694,
2371,,MAHDI1384M1384,2082,0,1694,
2372,,Emre10,1692,0,,
2373,,FE_CO_CO,1687,0,,
2374,,victor_fabian,2106,0,1687,
2375,,chessbira-2,2226,0,1684,
2376,,FC7PLAY,2061,0,1683,
2377,,parhantarhzade2021,1682,0,,
2378,,capanegra46,2297,0,1681,
2379,,JustThinkBatu,1803,0,1677,
2380,,Luandinho,1677,0,,
2381,,feleivs,1676,0,,
2382,,de-chession,1674,0,,
2383,,Divyanshu_01,1672,0,,
2384,,ngminhhieu,1671,0,,
2385,,m4sry,1671,0,,
2386,,BKronox,1670,0,,
2387,,Amitesh213,1654,0,1666,
2388,,Narimoon,1659,0,,
2389,,Sharkuteurrr,1659,0,,
2390,,PH_ALKHAFAJI,2129,0,1655,
2391,,Roshanyadav12,1647,0,,
2392,,ajedrezestadisticas3,2255,0,1643,
2393,,RollsRoyce1234,1629,0,1643,
2394,,gusmanya,1643,0,,
2395,,Theviolinistoflove,1641,0,,
2396,,ryugakisathu,1641,0,,
2397,,rafaelvieira23,1638,0,,
2398,,SrValdemar,2119,0,1636,
2399,,esgehe,1846,0,1636,
2400,,Marjavadian106,1635,0,,
2401,,Alequine,1634,0,,
2402,,Mikhail_Makhanko,1633,0,,
2403,,Aristarchos85,1615,0,1632,
2404,,Nibor66,1618,0,1631,
2405,,Igor-Shvet,1627,0,,
2406,,omarhossam666214,1625,0,,
2407,,Intimus,2190,0,1625,
2408,,Temujin1804,2090,0,1623,
2409,,KasparovKarpov,1919,0,1622,
2410,,Maduke,2057,0,1620,
2411,,mrsimplemind,1620,0,,
2412,,ErnestLeo,2049,0,1618,
2413,,Laloo91,1430,0,1618,
2414,,zetrek,2078,0,1616,
2415,,Beerus35,2093,0,1614,
2416,,yasinaltay0123,1926,0,1613,
2417,,SofiaY09,1429,0,1613,
2418,,drmitesh1,1612,0,,
2419,,Dr_Nautilus,1920,0,1612,
2420,,Nicholas_Timmann,1870,0,1612,
2421,,QLEVACHACHEGM,1611,0,,
2422,,valeraua,2092,0,1609,
2423,,maniii_zero,1609,0,,
2424,,ClassyChester,1900,0,1608,
2425,,amalou12888,1607,0,,
2426,,Abdulaziz2006,1605,0,,
2427,,shahan17,1604,0,,
2428,,bhringis,2069,0,1603,
2429,,CaliforniaLiving,2062,0,1603,
2430,,cloud712,1974,0,1601,
2431,,hbence02,1599,0,,
2432,,KevBull,2106,0,1597,
2433,,NTPlayChess,1593,0,,
2434,,eldarsul,1593,0,,
2435,,DresslessChess,1897,0,1592,
2436,,mobina999,1592,0,,
2437,,SIDDBHOW2,1346,0,1591,
2438,,guillermolawe,1944,0,1589,
2439,,maikbille,1587,0,,
2440,,box33,2000,0,1586,
2441,,Leorupe,1660,0,1585,
2442,,DannyKoz,1983,0,1584,
2443,,Classicalguy123,2082,0,1583,
2444,,RubenGomez2020,2161,0,1579,
2445,,Vasiliykorobeynikov,1577,0,,
2446,,Cherrypickers,1575,0,,
2447,,AnosVol,1573,0,,
2448,,PROfekT,1532,0,1573,
2449,,BK_mete,1571,0,,
2450,,stelioskountouris15,1567,0,,
2451,,Jatheesh,2009,0,1567,
2452,,AybyckeMlySM,1566,0,,
2453,,paterman80,1565,0,,
2454,,certrix,1922,0,1564,
2455,,wj-silva,1562,0,,
2456,,ronofir,2037,0,1562,
2457,,Anas11111000,1379,0,1561,
2458,,ABishop1,1560,0,,
2459,,hayktorosyan,1601,0,1559,
2460,,DrBoBiDrOl,2007,0,1558,
2461,,C4lChristosB,2046,0,1558,
2462,,Brilliant_0,2178,0,1557,
2463,,felipegaucho80,1556,0,,
2464,,CePreii,2019,0,1555,
2465,,lea09,2116,0,1555,
2466,,nignig0,2042,0,1554,
2467,,DionisSenjo,2018,0,1553,
2468,,Ravi1909,1876,0,1553,
2469,,mammadrezajamshidi,2004,0,1551,
2470,,Blunderinggently1990,2020,0,1549,
2471,,keytogo1,2010,0,1548,
2472,,marchingcanine,2199,0,1543,
2473,,hotcakesdelicious420,1543,0,,
2474,,Rambo_Ramsey,1941,0,1539,
2475,,havan,1984,0,1539,
2476,,iii30,1893,0,1538,
2477,,EriccErard,2051,0,1535,
2478,,rokoking,1535,0,,
2479,,Maxim220307,2059,0,1534,
2480,,trebor99,1528,0,1533,
2481,,Akimilin,1582,0,1532,
2482,,Zal-Aida,1983,0,1532,
2483,,mohammadshayan13852,2089,0,1531,
2484,,taibauih,1530,0,,
2485,,Miki797,1529,0,,
2486,,banercatt,1912,0,1527,
2487,,RealBethHarmon1211,2029,0,1521,
2488,,biojk,2007,0,1518,
2489,,dejo,1724,0,1518,
2490,,JEsseMendes,2043,0,1518,
2491,,joergchess,1518,0,,
2492,,KokunZ666,1516,0,,
2493,,itolentino,1844,0,1516,
2494,,pishraft00,1805,0,1515,
2495,,DMITRIY_MDS,1515,0,,
2496,,justfortune,2022,0,1514,
2497,,Efren_huanto,1514,0,,
2498,,VenadoGarraJuaguar,1513,0,,
2499,,metsfan27,1512,0,,
2500,,Ian838,1511,0,,
2501,,JAHIDCU,1568,0,1507,
2502,,glupiy,1506,0,,
2503,,Crissth,1928,0,1504,
2504,,reyanshkamboj,1503,0,,
2505,,Dikeuss,1995,0,1501,
2506,,Kaptan_Thor,1501,0,,
2507,CM,hallita,1500,0,,
2508,,aistis924,1500,0,,
2509,,milosandrija,1492,0,1499,
2510,,BakytBolotbekov,1531,0,1498,
2511,,john-lops123,1497,0,,
2512,,IllBeatYouBadly,1497,0,,
2513,,saeed2040,2060,0,1496,
2514,,atariqcelik,1643,0,1495,
2515,,aachess4321,2041,0,1494,
2516,,boguslda,2053,0,1493,
2517,,majid-ali33,2019,0,1490,
2518,,Alex_Sh2021,1487,0,,
2519,,lawhurts_-12345,1896,0,1486,
2520,,TAKER444,1482,0,,
2521,,JAMAL2400,1965,0,1482,
2522,,sumqayitUsagi,2089,0,1482,
2523,,talikotisavita,1480,0,,
2524,,Boxman040,1479,0,,
2525,,karelia_m,1566,0,1479,
2526,,mohammedBeBo10,2025,0,1478,
2527,,ismailbolat,1477,0,,
2528,,zorrakipyenilmez908,1486,0,1477,
2529,,iwka217,1450,0,1473,
2530,,vasilis_krom,1938,0,1473,
2531,,spectral-dog,1872,0,1472,
2532,,saipranavdesai,1453,0,1469,
2533,,DylanDaPickle,1468,0,,
2534,,orenzino,1544,0,1464,
2535,,hassdero,1921,0,1463,
2536,,oldbullet,1433,0,1463,
2537,,HA030779,2006,0,1460,
2538,,Coleworldcitizen,1710,0,1460,
2539,,Rayth,1913,0,1454,
2540,,Niceguy_in,1948,0,1454,
2541,,ysh12,1480,0,1454,
2542,,lion_sta,1975,0,1454,
2543,,Yaroslav_Soldatov,1922,0,1453,
2544,,zyuzin-andrej,1926,0,1449,
2545,,Timisawesome1199,1448,0,,
2546,,A317,1566,0,1447,
2547,,Neilzz,1933,0,1444,
2548,,Firuz1982,1457,0,1444,
2549,,Ashrafelgebaly65,2052,0,1444,
2550,,Satyaprakash1947,1664,0,1443,
2551,,Ilyakozik,1846,0,1441,
2552,,thebuckers,1673,0,1440,
2553,,xyzee,1890,0,1436,
2554,,Ashokchess01,1873,0,1435,
2555,,xixo73,1738,0,1435,
2556,,Raju888,1615,0,1433,
2557,,Emma_Game,1900,0,1431,
2558,,Sukiisu,1287,0,1431,
2559,,Efrenh,1411,0,1427,
2560,,snowlyday,1426,0,,
2561,,skrambler,2034,0,1426,
2562,,mo99salah,1531,0,1424,
2563,,FitUpbeat,1692,0,1423,
2564,,zoro67,1422,0,,
2565,,Mimisabu65,1667,0,1421,
2566,,NicaGurll1,1882,0,1421,
2567,,TKSKCLeonLee,1430,0,1419,
2568,,Pawe1,1901,0,1419,
2569,,thoaihuynhquoc,1418,0,,
2570,,dionysos_books,1780,0,1417,
2571,,efrobei,1695,0,1416,
2572,,Wael1988,1863,0,1414,
2573,,CIASO,1413,0,,
2574,,Franck2005,1684,0,1413,
2575,,Rafael_22,1459,0,1412,
2576,,patzerhasser,1654,0,1411,
2577,,Japani_yapani,1824,0,1410,
2578,,SPA6JXC88,2041,0,1410,
2579,,Ahmet_maharik_2008,1527,0,1410,
2580,,Kyriakos_Lion,1845,0,1408,
2581,,wulaladircle,1354,0,1408,
2582,,mesanto,1408,0,,
2583,,mohammadamin127,1407,0,,
2584,,Krt2017,2075,0,1406,
2585,,raphael-mazeau,1441,0,1405,
2586,,Markiyan1307,1899,0,1404,
2587,,mohamed_hertz_12,1785,0,1404,
2588,,KolyanGO,1790,0,1404,
2589,,Shivamkas98,1400,0,,
2590,,Julian1220,1910,0,1396,
2591,,Alamiab,1394,0,,
2592,,Mallomars10,1896,0,1393,
2593,,baby-shark1970,1856,0,1390,
2594,,TIKavin28471,1388,0,,
2595,,M0HAMADM0STAFA,1387,0,,
2596,,SaidsoberanoOfficial,1464,0,1386,
2597,,jouman,1509,0,1384,
2598,,eranjuga,1072,0,1384,
2599,,MikhailTal4,1560,0,1381,
2600,,RD0,1846,0,1377,
2601,,KamBase,2052,0,1376,
2602,,Hansilu1999,1375,0,,
2603,,Zakhrulloev,2092,0,1375,
2604,,TomFud,1551,0,1374,
2605,,Samaa704,1434,0,1374,
2606,,SaturngkdV,1371,0,,
2607,,Abir10000,1371,0,,
2608,,ahmadi1400,1346,0,1370,
2609,,O_Bhai_Saab,1902,0,1368,
2610,,liongaming1,1368,0,,
2611,,andreachiulos666,1367,0,,
2612,,MM71,1868,0,1366,
2613,,deweydone,1870,0,1366,
2614,,Haykonarek123,1834,0,1365,
2615,,otnielapostu,1365,0,,
2616,,wdreienstein,1364,0,,
2617,,shimanoo,1761,0,1364,
2618,,Alusa19,1941,0,1364,
2619,,dinlereren,1855,0,1363,
2620,,phong_4a3f-3csdfsdfs,1362,0,,
2621,,DanielGZ,1842,0,1362,
2622,,De11niska,1556,0,1362,
2623,,GIOVANELO,1801,0,1362,
2624,,zviadi55,1826,0,1362,
2625,,appetentminnow,1599,0,1360,
2626,,elKollo,1839,0,1358,
2627,,KingKasporav,1855,0,1358,
2628,,Mlaouah_M,1898,0,1357,
2629,,Anoschkin_Gleb,1956,0,1356,
2630,,Urano0503,1827,0,1355,
2631,,Blasuuu,1674,0,1355,
2632,,mahdiarash,2137,0,1352,
2633,,Majhoool,1581,0,1352,
2634,,yohanatadross,1636,0,1352,
2635,,I_try_to_think,1859,0,1352,
2636,,Nickfalco,1509,0,1351,
2637,,Ratile,1847,0,1349,
2638,,Schosstakovic,2141,0,1349,
2639,,steve8206,1394,0,1348,
2640,,Faux-samurai,1348,0,,
2641,,mttalar,1753,0,1347,
2642,,Jagadishsharma12,1346,0,,
2643,,SulekhaMENDIS,1345,0,,
2644,,ANDRE_CHR71,1745,0,1345,
2645,,cmmr,1433,0,1344,
2646,,Yigitim,1342,0,,
2647,,MTurab,1844,0,1340,
2648,,SonuRam,1339,0,,
2649,,Nezhmetdinovpro,1736,0,1339,
2650,,KESHAVARORA,1832,0,1339,
2651,,Emkay007,1830,0,1338,
2652,,Burak_Ege_Kaya,1847,0,1337,
2653,,Lyagushka20,1335,0,,
2654,,ARSLANKRAL,1630,0,1335,
2655,,Ellora307,1789,0,1334,
2656,,milojose95,1565,0,1334,
2657,,Spinovich50,1333,0,,
2658,,Akis77,1331,0,,
2659,,Hukac,980,0,1330,
2660,,Unico123,1965,0,1328,
2661,,Notaehsoj,1327,0,,
2662,,Kubo11,1748,0,1327,
2663,,sanat60,1820,0,1324,
2664,,yagera,1396,0,1323,
2665,,renatherion,1822,0,1323,
2666,,sumanth0440,1633,0,1322,
2667,,AzeroColton,1629,0,1322,
2668,,SamuelPancakeCreator,1779,0,1321,
2669,,LURACARI,1765,0,1321,
2670,,Thamsanqa1,1277,0,1320,
2671,,MasterJ2021,1319,0,,
2672,,Def2EasY81,1559,0,1319,
2673,,heval7265,1317,0,,
2674,,Abdulley,1801,0,1316,
2675,,Angelo84,1436,0,1316,
2676,,KingHubertTheFirst,1783,0,1313,
2677,,TuP4C,1896,0,1313,
2678,,CHAMPION_10000,1818,0,1312,
2679,,Narek2011,1548,0,1312,
2680,,mimmeli,1683,0,1312,
2681,,vasiliyzaharoff,1816,0,1312,
2682,,nahs19u8,1311,0,,
2683,,Dik123,1309,0,,
2684,,bratyakaramazovy,1927,0,1308,
2685,,stefano8,2044,0,1308,
2686,,valapourmohsen,1814,0,1306,
2687,,GALAADCHESS,1885,0,1306,
2688,,karimho,1305,0,,
2689,,orange2025,1800,0,1305,
2690,,Dima330,1811,0,1305,
2691,,DonikPina,1515,0,1305,
2692,,chessassasinbanti1,1796,0,1304,
2693,,TheUn-Castler,1477,0,1304,
2694,,HouseWearer717381,1304,0,,
2695,,Serezha2707,1739,0,1303,
2696,,ZB-EraySevimli,1302,0,,
2697,,keay_chess,1402,0,1301,
2698,,JacksonCV,1743,0,1298,
2699,,orbitofrontal,1297,0,,
2700,,FirstElephant,1652,0,1296,
2701,,Tarikgns,1296,0,,
2702,,Mohammadpanahitk,1736,0,1295,
2703,,Masteradel123,1939,0,1294,
2704,,luloski,1716,0,1293,
2705,,OdessitMonya,1727,0,1293,
2706,,jmonroe,1595,0,1292,
2707,,DaGePaMa,1291,0,,
2708,,Mathar,1006,0,1291,
2709,,jjnogueron,1354,0,1291,
2710,,Ledenev63,1555,0,1291,
2711,,Arizyusubov1993,1296,0,1288,
2712,,tesla_strange45,1804,0,1288,
2713,,Skandalis_Lc0,1797,0,1287,
2714,,Becassoudescorbieres,1760,0,1287,
2715,,Harsh-T,1299,0,1285,
2716,,turkmenoglu,1662,0,1285,
2717,,fcojavierorihuela,1817,0,1284,
2718,,Trafalgar98,1707,0,1282,
2719,,Sjakkvennsor,1281,0,,
2720,,varadarajv,1806,0,1280,
2721,,thdimas,1762,0,1280,
2722,,RAMINMURADOV,2012,0,1278,
2723,,ParsaMd99,1726,0,1278,
2724,,ERISVANqwe,1519,0,1278,
2725,,Kingkong8,1773,0,1277,
2726,,ULTRA_CHESS245,1834,0,1277,
2727,,Aditya09-2010,1720,0,1276,
2728,,BabianoDuriano,1255,0,1275,
2729,,m09-a1,1878,0,1275,
2730,,az1m07,1274,0,,
2731,,benditawilber,1479,0,1272,
2732,,tiger121,1270,0,,
2733,,Mitesh1111,1737,0,1270,
2734,,DrAnandRV,1570,0,1270,
2735,,myyopeningsucks,1676,0,1270,
2736,,Matlje,1738,0,1268,
2737,,Yoonalii,1267,0,,
2738,,Eljoepo,1701,0,1267,
2739,,aravraj206,1685,0,1265,
2740,,Axel1966,1280,0,1265,
2741,,said_ragab84,1741,0,1264,
2742,,MiriEss,1263,0,,
2743,,Chesssssss-124,915,0,1263,
2744,,DungeonGrossmeister,1849,0,1262,
2745,,Utkumusa2015,1262,0,,
2746,,me_tejas_sharma,1758,0,1261,
2747,,Julio2019,1600,0,1261,
2748,,violaine,1694,0,1261,
2749,,Kirsan2010,1768,0,1260,
2750,,Kackilacki,1980,0,1260,
2751,,beto764,1717,0,1259,
2752,,babakfar,1652,0,1259,
2753,,marcgabaixverchere,1073,0,1258,
2754,,Sopetyk1972,1705,0,1257,
2755,,alonso92222,1469,0,1257,
2756,,AhmedK3mo,1756,0,1254,
2757,,LaPuebla,1723,0,1253,
2758,,Francoisjoss,1591,0,1253,
2759,,mohammed3278967,1252,0,,
2760,,Mironil,1623,0,1251,
2761,,yavuzilla,1249,0,,
2762,,RealRomAlex,1314,0,1248,
2763,,elxantara07,1837,0,1248,
2764,,bartek2000d,1671,0,1247,
2765,,SanjeebDas,1636,0,1247,
2766,,Mohammed9allan,1835,0,1245,
2767,,IHTV,1761,0,1244,
2768,,Tavish_Bansal,1243,0,,
2769,,Divyaaradhya,1691,0,1243,
2770,,Dhundiraj,1516,0,1241,
2771,,Kikst,1679,0,1241,
2772,,tyrex001,1738,0,1240,
2773,,DenisKovalchuk,1743,0,1240,
2774,,pablowww,1077,0,1240,
2775,,sayedriyad1234,1564,0,1239,
2776,,PL7K7K7K,1577,0,1238,
2777,,G_Santosh,1728,0,1236,
2778,,Bulemeezi,1763,0,1236,
2779,,Vik_M,1690,0,1236,
2780,,OscarOmar,1761,0,1236,
2781,,nkl13022009,1235,0,,
2782,,cheesecakecrumb,1682,0,1235,
2783,,bahusus,1842,0,1235,
2784,,RohithsNavneet,1645,0,1234,
2785,,Alanthomas,1232,0,,
2786,,tfoufil,1277,0,1231,
2787,,Andrei12345,1805,0,1231,
2788,,adrianosantos123,1703,0,1231,
2789,,Manoel2007,1700,0,1228,
2790,,Fancymaster1996,1702,0,1226,
2791,,dieglm,1692,0,1224,
2792,,Tejesh2013,1224,0,,
2793,,Shark_Jesus,1224,0,,
2794,,Sayedalhaj1988,1224,0,,
2795,,Valeria_Kolos,1764,0,1223,
2796,,Nilc,1703,0,1223,
2797,,Tupelofe,1574,0,1223,
2798,,Dima33333,1716,0,1222,
2799,,RSultanov,994,0,1222,
2800,,Wakandaaa,1708,0,1221,
2801,,EYmen352,1784,0,1220,
2802,,Aayush_Pro,1816,0,1219,
2803,,domin63,1697,0,1219,
2804,,milam2021,1218,0,,
2805,,Karpiv,1216,0,,
2806,,patate45,1943,0,1215,
2807,,Demonlord007,1647,0,1215,
2808,,PLaci66,1685,0,1214,
2809,,El_Chapo2000,1212,0,,
2810,,AzraBahcebakan,1212,0,,
2811,,EdgarOmar,1720,0,1211,
2812,,Amir_Chempion_2021,1210,0,,
2813,,sherlockmercury,1606,0,1210,
2814,,NerdyDave2017,1696,0,1209,
2815,,MikeyGeorge,1659,0,1209,
2816,,aziz-zr,1208,0,,
2817,,SA7URNN,1457,0,1208,
2818,,gitomp,1481,0,1206,
2819,,TheMnanaukChess,2000,0,1205,
2820,,metinnkkll,1203,0,,
2821,,Evolution6969,1742,0,1202,
2822,,Omarja,1598,0,1201,
2823,,alex52100,1670,0,1199,
2824,,YukithaDulneth,1195,0,,
2825,,VGiavoni,1694,0,1195,
2826,,Akay1986,1194,0,,
2827,,ARESTURKMEN,1692,0,1194,
2828,,Falcon_Bhabs,1798,0,1193,
2829,,mudhaaa,1570,0,1193,
2830,,DeVsWeE,1709,0,1187,
2831,,TheEnchantedWolf2496,1713,0,1186,
2832,,abo-nasser,1746,0,1186,
2833,,Dr4kard,1572,0,1185,
2834,,Iguidi,1184,0,,
2835,,kyuubi999,1184,0,,
2836,,bdnes,1517,0,1182,
2837,,Adebowalevictor23,1759,0,1182,
2838,,pignaromana,1659,0,1181,
2839,,TrifonB,1646,0,1178,
2840,,Thivisae,1280,0,1178,
2841,,ahmedsenpai192,1571,0,1177,
2842,,ilan2012,1658,0,1176,
2843,,AEvangelista,1614,0,1174,
2844,,Njivahasiniaina,1777,0,1171,
2845,,kartikeyapanyam,1623,0,1171,
2846,,vcroid,1387,0,1171,
2847,,Kaan20A,1299,0,1170,
2848,,emiliorodriguezlopez,1169,0,,
